m1,m2,N_idx,N,S1,S2,loss_S1_vs_N,lp_N_given_m1,lp_S1_given_m1,lp_N_given_m2,lp_S1_given_m2,loss_S2_vs_N,lp_S2_given_m2,lp_S2_given_m1,loss_rank1,loss_rank2,worst_rank_of_two,p_N_given_m1_decile,p_N_given_m2_decile,selected_for_human_testing
xlm,bigram,675,Never gains or loses weight for a role,Never hears or reads anything from baby Doe,Cornwallis gains tax loopholes publicist for her anymore,-22.4697265625,-49.4585952758789,-47.774169921875,-120.08642578125,-142.55615234375,-65.69461059570311,-119.717529296875,-115.1531982421875,23.0,8.0,23.0,3,1,True
xlm,bigram,726,We invested time and money on this game,Has extracted time and space from this file,We cuddle regularly splendid courage to this report,-20.130859375,-43.7520751953125,-43.23163604736328,-108.86474609375,-128.99560546875,-40.93482971191406,-108.7861328125,-84.68690490722656,33.0,38.0,38.0,5,5,True
xlm,bigram,1485,It was just a number he threw out,It was just a story you told mommy,It was released a bunch of roused herself,-11.98681640625,-36.80944061279297,-35.88555145263672,-100.65576171875,-112.642578125,-30.799957275390625,-100.56982421875,-67.60939025878906,59.0,74.0,74.0,8,9,True
xlm,bigram,2362,He could ride this thing for years now,We would ride this wave for forever long,He could bestow this story about it sounds,-19.390625,-40.6635971069336,-40.4796257019043,-105.809814453125,-125.200439453125,-45.89000701904297,-105.39697265625,-86.55360412597656,36.0,28.0,36.0,7,7,True
xlm,bigram,2622,That girl plays jump rope with that line,Yellow girl performed Sesame music with no choreography,Anyways disciplining assailants jumped overboard and temperate regions,-23.931884765625,-55.40682601928711,-55.335838317871094,-121.083740234375,-145.015625,-63.01813888549805,-120.499267578125,-118.42496490478516,18.0,9.0,18.0,1,0,True
xlm,bigram,3082,Think of how to keep it closed up,Number of ways to get things coupled up,Many of how to spend more watery diarrhea,-14.24609375,-41.83197784423828,-40.3657455444336,-103.831298828125,-118.077392578125,-43.174354553222656,-103.562255859375,-85.00633239746094,47.0,35.0,47.0,6,8,True
xlm,bigram,3118,He gets up and does this little dance,He gets up and does another monkey dance,He walks up and making this would skyrocket,-10.775634765625,-36.25548553466797,-35.74163818359375,-107.484130859375,-118.259765625,-31.352088928222656,-107.3291015625,-67.60757446289061,68.0,70.0,70.0,9,6,True
xlm,rnn,135,It was just meant to be a suggestion,He was ever born to be a George,It was just plain to be a fortnight,-18.37745904922485,-33.92446136474609,-33.64614105224609,-33.169588088989265,-51.54704713821411,-13.923927307128904,-33.04978895187378,-47.848388671875,64.0,92.0,92.0,9,9,True
xlm,rnn,693,That source does not mention epilepsy at all,And das does not carry Des at all,Eventually lets did not humiliated proportioned upon him,-60.736416816711426,-49.85272979736328,-49.08448791503906,-51.27747011184693,-112.01388692855836,-41.99966430664063,-51.122976779937744,-91.8523941040039,20.0,37.0,37.0,3,3,True
xlm,rnn,1300,Lodge Will always be trash you cheap jews,Needless will always be messing us messed Der,Helms magnate lyrically respecting hyphae goaltender eastbound militarily,-191.51179265975952,-67.66299438476561,-67.61000823974611,-94.0920476913452,-285.60384035110474,-108.40377807617188,-93.98277521133423,-176.06678771972656,4.0,1.0,4.0,0,0,True
xlm,rnn,1405,How to ruin furniture like a disrespectful child,How to cut Des like a Doris day,Kercher were salvaged accountable than most illustrious deepening,-120.266526222229,-55.0928840637207,-54.87250518798828,-60.49282741546631,-180.7593536376953,-80.39241790771484,-60.29568576812744,-135.48529052734378,8.0,4.0,8.0,1,1,True
xlm,rnn,1598,In person was the best way to go,Because Omaha was the wrong place to go,In estimating that the way things to myself,-15.107596397399902,-37.28661346435547,-36.7537841796875,-39.239915132522576,-54.34751152992249,-31.19873046875,-38.71066427230835,-68.48536682128906,74.0,67.0,74.0,8,8,True
xlm,rnn,1876,Just wanted to shame myself into doing better,Of pretending to talk Henry into saying yes,But proceeded to contacting go into def happened,-35.149542808532715,-49.154685974121094,-48.737754821777344,-48.89583683013916,-84.04537963867188,-35.51696014404297,-48.15960741043091,-84.67164611816406,37.0,56.0,56.0,4,4,True
xlm,rnn,2224,You did a great job on cleaning them,She did a great job at do me,You believe the better struggle about paying games,-17.560952186584473,-40.38263702392578,-39.89125442504883,-43.47299909591675,-61.03395128250122,-32.510597229003906,-43.29028177261353,-72.89323425292969,66.0,63.0,66.0,7,7,True
xlm,rnn,2535,Keep in mind vehicle expenses and all that,Have in mind undocumented paperwork and all that,Atheism will magically payed calories games getting you,-44.382840633392334,-52.762290954589844,-52.677490234375,-55.219544887542725,-99.60238552093506,-60.744140625,-54.931045055389404,-113.50643920898438,28.0,19.0,28.0,2,2,True
xlm,rnn,2728,Just sounds like a guy with different taste,You sounds like a guy with hairy legs,These feminists on a given in next mounts,-20.642506122589108,-42.57477188110352,-41.49902725219727,-46.97518825531006,-67.61769437789917,-39.020015716552734,-46.94292259216309,-81.59478759765625,57.0,47.0,57.0,6,5,True
xlm,rnn,2795,Golf is also played around the world too,Song is been sung using the english language,Jurors is already recovering along the starboard champion,-29.1242949962616,-45.95867919921875,-45.155921936035156,-46.22162389755249,-75.3459188938141,-40.59023666381836,-46.20920658111572,-86.54891967773438,41.0,43.0,43.0,5,6,True
lstm,gpt2,22,Next weeks going to be a wild ride,Leisure take place to be a registered train,This ist going to be a messy ride,-33.40015745162964,-46.73558044433594,-46.52214050292969,-34.38926601409912,-67.78942346572876,-15.933958053588867,-33.753886222839355,-62.66953849792481,30.0,42.0,42.0,5,6,True
lstm,gpt2,521,I have a family thing this Sunday evening,I told a teller of taping after weeks,They have a work retreat this Saturday too,-26.32056951522827,-43.34988021850586,-43.2817497253418,-41.07678604125977,-67.39735555648804,-18.54863739013672,-40.08885288238525,-61.89851760864258,50.0,38.0,50.0,6,3,True
lstm,gpt2,1263,She brings roaches with her in some way,Harry specializes ranted off and in some respects,She brings Pius with her in some capacity,-37.50008249282837,-51.45337295532226,-50.01685333251953,-42.821856498718255,-80.32193899154662,-14.530742645263672,-42.43698692321777,-65.98414993286133,17.0,45.0,45.0,3,2,True
lstm,gpt2,1333,Mainly the littering and no development in parks,Joseph of Baba provided pings known for lacking,Bypass unwanted ticketing and boarding deterring in excesses,-45.56610155105591,-64.34278297424315,-63.32861709594727,-56.55697441101074,-102.12307596206664,-62.4457893371582,-56.37071180343628,-126.7885627746582,9.0,4.0,9.0,0,0,True
lstm,gpt2,1716,Even getting these replacement lights was hard enough,Those applying these bawling face up again enough,Finally getting those electrician cabs was hard work,-41.817647457122796,-59.20384979248047,-59.08853149414063,-47.131645679473884,-88.94929313659668,-42.65793800354004,-47.08860158920288,-101.86180305480957,11.0,9.0,11.0,1,1,True
lstm,gpt2,1952,You will need to download resources pack first,You obviously need to speed someone unless and,You may need to remove zipped folder first,-31.396599292755127,-53.10934638977051,-52.42247772216797,-36.827136039733894,-68.223735332489,-26.36669158935547,-36.09702157974243,-79.47603797912599,37.0,20.0,37.0,2,5,True
lstm,gpt2,2692,Their prices are pretty good compared to others,Business prices are pretty much more to you,My prices are pretty reasonable compared to others,-21.07115840911865,-35.19850540161133,-34.47041702270508,-31.44020175933838,-52.51136016845703,-5.3495941162109375,-30.61001491546631,-40.54811477661133,64.0,74.0,74.0,8,8,True
lstm,gpt2,2764,This is the best part of our season,He was the best known of a child,It is the best part of our jobs,-14.968270778656006,-28.624229431152344,-28.41599273681641,-25.40610647201538,-40.374377250671394,-3.633010864257813,-25.3294620513916,-32.25724029541016,87.0,79.0,87.0,9,9,True
lstm,gpt2,2976,Guys see them as less of a threat,Blah see me no more of a problem,Trump see you as more of a threat,-21.042520046234127,-41.14373016357422,-41.10998344421387,-34.12385416030884,-55.16637420654297,-8.718246459960938,-33.85337495803833,-49.861976623535156,65.0,62.0,65.0,7,7,True
lstm,gpt2,3000,Shame on the Democrats for reacting to racism,Click on a chart for billing a digital,Shame on you Democrats for responding with crickets,-29.486545085906982,-47.24033737182617,-46.8287582397461,-39.993348598480225,-69.4798936843872,-25.114168167114254,-39.43191480636597,-72.35451126098633,43.0,25.0,43.0,4,4,True
lstm,electra,307,There are two dark sides of quarantine bangs,It dissipated several disgruntled legislator while Brezhnev methamphetamine,There were several red heels as Cate takers,-67.73604965209961,-65.11841011047363,-63.60826110839844,-62.12182998657226,-129.85787963867188,-112.93295288085938,-60.17514038085938,-178.05135917663574,1.0,2.0,2.0,0,0,True
lstm,electra,1006,Could just be something they do this weekend,There only wore light so embroidered a age,May not be something they see every summer,-32.870235443115234,-44.49270439147949,-44.0731086730957,-39.183406829833984,-72.05364227294922,-13.121814727783205,-39.061973571777344,-57.6145191192627,21.0,32.0,32.0,4,4,True
lstm,electra,2111,There was a strong reaction to that art,It was a simple contrast to spawn iron,There was no hostile reaction to that takeover,-18.972736358642575,-35.6597785949707,-35.586647033691406,-32.72037887573242,-51.693115234375,-11.25228500366211,-31.894012451171875,-46.91206359863281,56.0,37.0,56.0,8,7,True
lstm,electra,2157,Now I feel the need to try this,So I feel the need to chime better,Now I have the urge to think again,-11.879030227661133,-31.60766220092773,-31.50870513916016,-26.39857292175293,-38.27760314941406,-3.4665451049804688,-25.60196876525879,-35.074207305908196,82.0,71.0,82.0,9,9,True
lstm,electra,2205,Took the words right out of my head,Among the myths straightened out of the churchyard,Took the idea right out of my mind,-27.6814022064209,-38.45719909667969,-37.289546966552734,-29.964731216430664,-57.64613342285156,-3.414005279541016,-29.757022857666016,-41.8712043762207,32.0,73.0,73.0,6,8,True
lstm,electra,2537,Maybe this September will break from that pattern,Good a Gaga shopping break into one woman,Although this blog does depart from that Mark,-30.02594757080078,-50.69072341918945,-50.60418319702149,-42.26544189453125,-72.29138946533203,-19.926780700683594,-42.15446472167969,-70.61750411987305,28.0,24.0,28.0,2,2,True
lstm,electra,3033,You can find them pretty cheap in Germany,She can make me pretty confident in ranked,You can find this pretty much in supermarkets,-19.929122924804688,-38.3604736328125,-38.1224536895752,-33.82077789306641,-53.749900817871094,-7.810901641845702,-33.06893920898437,-46.1713752746582,53.0,50.0,53.0,7,6,True
lstm,electra,3413,One of the ones I did required it,One of the straps she heard Boulevard was,Many of the years I did done so,-22.792972564697266,-40.890052795410156,-37.32818603515625,-35.974632263183594,-58.76760482788086,-5.357074737548828,-35.76549530029297,-46.24712753295898,44.0,60.0,60.0,5,5,True
lstm,electra,3457,Good on them for avoiding hitting another car,Good guys mid defend Lucian winning bot lane,Subscribe by emailing requests or downloading our newsletter,-38.55617141723633,-54.12968444824219,-53.97061347961426,-50.22066879272461,-88.77684020996094,-104.95123100280762,-49.17727279663086,-159.0809154510498,12.0,3.0,12.0,1,1,True
lstm,electra,3515,There is more than just batting to cricket,There were more than extensive batting critical abroad,There are more than just contemplates to consider,-26.140899658203125,-47.99180221557617,-47.734619140625,-39.333457946777344,-65.47435760498047,-12.349262237548828,-38.254783630371094,-60.34106063842773,34.0,34.0,34.0,3,3,True
lstm,trigram,346,General tools within characters is a good thing,Associated Pac garde typewriter is a advent tool,Cops retaliate pipelines sourced spent a good thing,-42.36865234375,-57.07633590698242,-57.011634826660156,-104.802734375,-147.17138671875,-72.5814323425293,-104.743408203125,-129.65775299072266,4.0,17.0,17.0,1,1,True
lstm,trigram,441,No even trump stopped travel from affected areas,Chapel semifinals trump sic Tchaikovsky of decorate decorating,His rationale incomes subculture delegations from nearby islands,-41.590087890625,-70.9939956665039,-69.77932357788086,-118.667724609375,-160.2578125,-223.45581436157227,-118.277099609375,-294.4498100280762,5.0,1.0,5.0,0,0,True
lstm,trigram,1031,Welcome to the entire goal of this sub,Tribute to the creepy loner of this girl,Referring to the motor symptom of that date,-21.029052734375,-39.7381591796875,-39.21459197998047,-89.6259765625,-110.655029296875,-26.41719055175781,-89.397705078125,-66.15534591674805,40.0,54.0,54.0,6,5,True
lstm,trigram,1356,Lots of love and good wishes from us,Freedom of hope and good care be strengthens,With wonderful art and Bakshi wrote from Atlanta,-31.009765625,-42.6403694152832,-42.33690071105957,-86.154052734375,-117.163818359375,-27.99314117431641,-85.5283203125,-70.63351058959961,12.0,48.0,48.0,4,7,True
lstm,trigram,1380,Most of my jobs have been like this,All of my gestures have been like this,One of my boyfriend have been like this,-12.138916015625,-35.067886352539055,-34.270095825195305,-80.719482421875,-92.8583984375,-6.368705749511719,-80.626953125,-41.43659210205078,73.0,89.0,89.0,8,8,True
lstm,trigram,2414,These people were told to evacuate the area,Emergency warnings were sent to evacuate the city,His eyes were advised to evacuate the wounded,-17.64892578125,-31.14165496826172,-30.50650787353516,-77.97705078125,-95.6259765625,-11.722835540771484,-77.4169921875,-42.8644905090332,52.0,81.0,81.0,9,9,True
lstm,trigram,2706,So play wisely and know when to stop,So tell Mitch and anyhow would he help,Subsequent battleship catalogue and choose when to expect,-28.373046875,-53.53104972839356,-53.35222816467285,-97.351318359375,-125.724365234375,-36.43077278137207,-97.323974609375,-89.96182250976562,16.0,33.0,33.0,2,3,True
lstm,trigram,3046,Call the electric company to check their service,Place the merchant first and sum their expenses,Toward the vanguard company not check their victorious,-22.280029296875,-46.06018447875977,-45.68653869628906,-97.6650390625,-119.945068359375,-39.51220703125,-97.20849609375,-85.57239151000977,32.0,29.0,32.0,3,2,True
lstm,trigram,3363,A colony on the moon or another planet,You predict both the universe or your planet,A prolific that the direction or another Tiffany,-21.798828125,-40.656837463378906,-40.438072204589844,-92.657958984375,-114.456787109375,-46.09158325195313,-92.605712890625,-86.74838638305664,35.0,24.0,35.0,5,4,True
lstm,trigram,3386,Wish I have more time to play now,Classic I have more time to polish myself,Judge you have more fun to play bridge,-13.119384765625,-35.45553207397461,-34.533950805664055,-87.6669921875,-100.786376953125,-21.656482696533203,-87.632568359375,-57.11201858520508,70.0,64.0,70.0,7,6,True
lstm,bigram,161,I really advise that no one tries it,I confidently declare that no one constitutes it,I just once that no one bay nave,-13.30810546875,-40.519264221191406,-40.16440963745117,-109.88427734375,-123.1923828125,-44.08799552917481,-108.963134765625,-84.6072597503662,49.0,38.0,49.0,5,4,True
lstm,bigram,498,I could spend all day eating that treat,He must spend all night Crater that dreamt,I can be otherwise been prohibited sugary mixer,-17.498046875,-46.52245712280274,-46.32676506042481,-113.2626953125,-130.7607421875,-58.44161415100098,-111.175537109375,-104.96407127380371,37.0,18.0,37.0,3,2,True
lstm,bigram,506,The grumpy old man in me says yes,The centimeter false right left here penetrated us,Its how old woman who it surely there,-34.1533203125,-48.60881423950195,-48.21227264404297,-111.998046875,-146.1513671875,-43.39615249633789,-111.544677734375,-92.00496673583984,7.0,40.0,40.0,2,3,True
lstm,bigram,665,That includes becoming President of the United States,That includes bribing President of the United States,She neither steaming pile of the United States,-6.103759765625,-32.498634338378906,-32.07301712036133,-101.91064453125,-108.014404296875,-50.62958526611328,-100.38818359375,-83.1281967163086,82.0,25.0,82.0,9,9,True
lstm,bigram,737,He said both sides were very fine people,Authorities said six schools were among crowded residents,He is different countries that the cause diarrhea,-21.530517578125,-38.79292678833008,-38.5740852355957,-104.19189453125,-125.722412109375,-32.45967674255371,-103.83056640625,-71.25264167785646,28.0,68.0,68.0,6,7,True
lstm,bigram,1217,Me too and I hope he works out,Okay though and I hope she helps yourself,If humanity than she said he gasped Tom,-14.503173828125,-42.47654151916504,-41.93759536743164,-107.78076171875,-122.283935546875,-53.06768798828125,-107.663818359375,-95.54424667358398,42.0,22.0,42.0,4,5,True
lstm,bigram,1295,All the flat earth explanations contradict each other,South those toed buttocks gills stem each side,Neither the rear axle annihilate contradicted each other,-32.84033203125,-53.74039077758789,-53.58575439453125,-120.434326171875,-153.274658203125,-82.19170761108398,-120.412841796875,-135.93209838867188,10.0,12.0,12.0,1,1,True
lstm,bigram,2471,The optional damage waiver on a rental car,Every gust tar cooker partaking a compression beacon,The incomes subculture republics on a cop cars,-36.2431640625,-61.01933670043945,-60.76757049560547,-124.05419921875,-160.29736328125,-156.07800674438474,-123.713623046875,-217.09734344482425,3.0,2.0,3.0,0,0,True
lstm,bigram,2711,We had a medical emergency out of state,We had a blast drill out of spawn,We have a mere sentiment smacks of stairs,-11.605224609375,-36.913312911987305,-36.84309387207031,-105.41015625,-117.015380859375,-33.95792579650879,-105.373046875,-70.8712387084961,58.0,65.0,65.0,7,6,True
lstm,bigram,3436,These videos are going to haunt the city,These chatter are going to haunt the town,Its spores are going to reprise the morning,-9.25244140625,-36.28435516357422,-35.98842811584473,-104.161376953125,-113.413818359375,-32.24280166625977,-103.944580078125,-68.52715682983397,70.0,70.0,70.0,8,8,True
lstm,rnn,54,I can imagine Disney is doing the same,You can imagine Bismarck is doing the same,I can really clearly or in the weeks,-12.284103631973267,-38.52307510375977,-38.38801574707031,-41.02118873596192,-53.30529236793518,-33.86250686645508,-40.135855197906494,-72.38558197021484,70.0,63.0,70.0,7,7,True
lstm,rnn,563,Take your ballot with you and vote there,Take your coaster around this and continue back,Although a Gallup before which a retired northwest,-22.431175708770752,-44.741323471069336,-44.6533203125,-49.851806640625,-72.28298234939575,-41.53786849975586,-49.398367404937744,-86.27922439575195,49.0,48.0,49.0,4,4,True
lstm,rnn,661,I am really good at helping other people,I am no good at hating other people,I am just good at disprove how people,-10.161413669586182,-31.098159790039066,-30.90827751159668,-37.991486549377434,-48.152900218963616,-28.03433990478516,-37.855634689331055,-59.13249969482422,73.0,73.0,73.0,9,8,True
lstm,rnn,703,I think it is a valid business idea,I believe this is a big legal piece,I think it is a scary level percentage,-8.081753969192505,-32.700952529907234,-32.545412063598626,-36.34867548942565,-44.43042945861816,-15.93634796142578,-36.186169862747185,-48.63730049133301,78.0,96.0,96.0,8,9,True
lstm,rnn,861,He actually says quite heartbreaking last words there,I said told parts vowing parting terms hurtful,He allegedly assert if Terra prides between malnutrition,-95.10882902145386,-63.08596801757813,-62.7403621673584,-62.17832708358765,-157.2871561050415,-104.2806396484375,-61.7355580329895,-167.36661529541016,10.0,11.0,11.0,0,1,True
lstm,rnn,879,We need to respond faster than nuclear allows,This used to sound faster than slowed Hood,An appear to succeed access on Maine laundering,-48.676788687706,-50.64488410949707,-50.33120727539063,-55.2108473777771,-103.8876360654831,-63.41715812683106,-54.899705171585076,-114.06204223632812,22.0,23.0,23.0,2,2,True
lstm,rnn,961,You gave the government an interest free loan,Law gave the institution an care free rein,It premiered the the an attorney close landfall,-29.556676864624023,-47.95637893676758,-47.81834411621094,-53.23673677444458,-82.79341363906859,-52.12427520751953,-52.79813003540039,-100.08065795898438,38.0,30.0,38.0,3,3,True
lstm,rnn,2146,This logic has always seemed flawed to me,His cell has always seemed instinctively to me,Each immune has been come lessened to him,-16.891014099121097,-39.77313232421875,-38.88702392578125,-45.918585300445564,-62.80959939956665,-33.23534774780273,-45.57833337783814,-73.00848007202148,59.0,64.0,64.0,6,6,True
lstm,rnn,2595,Sad that our lives are controlled by others,Human that our brains are diminished by all,Subscribe that our majority are exposed from daylight,-25.310691356658936,-43.42038154602051,-43.39961433410645,-48.4703459739685,-73.78103733062744,-72.7197780609131,-48.2782506942749,-116.1401596069336,45.0,20.0,45.0,5,5,True
lstm,rnn,2724,Too bad Franks are so hard to ban,Our current neutralize were so quick to amputate,Cases incomes optic was doubly fond to madly,-305.19775962829584,-58.18960952758789,-57.92709350585938,-71.2596950531006,-376.4574546813965,-173.5387134552002,-70.41079044342041,-231.7283229827881,5.0,3.0,5.0,1,0,True
gpt2,electra,250,My downstairs neighbor pumping shitty beats all day,Your downstairs neighbour farts allusions alloys all night,My own schoolgirls pumping peed boos every morning,-30.12823867797852,-58.28186368942261,-57.310194730758674,-61.48824691772461,-91.61648559570312,-28.41309642791748,-61.0672721862793,-86.69496011734009,9.0,7.0,9.0,0,0,True
gpt2,electra,801,Luke has a ton of experience with winning,Diddy has a wealth of experience with grappling,Nothing has a world of excitement and joys,-13.261005401611328,-38.94259214401245,-38.736382007598884,-38.3659782409668,-51.62698364257813,-12.957678318023682,-37.58949661254883,-51.90027046203613,31.0,48.0,48.0,4,5,True
gpt2,electra,824,So I work for the Department of Defense,Nowadays I work for the Department of Defense,Recently I worked in the department of Defense,-3.4858360290527344,-28.038671493530273,-27.644917488098145,-27.33968162536621,-30.825517654418945,-9.360272884368896,-27.21715545654297,-37.39894437789917,77.0,69.0,77.0,8,9,True
gpt2,electra,845,All of you get to have your feelings,Both of you get to keep your axes,All of you love to feel my words,-10.241275787353516,-33.74175786972046,-33.49431657791138,-32.872756958007805,-43.11403274536133,-9.713522911071776,-32.72906494140625,-43.45528078079224,44.0,65.0,65.0,6,7,True
gpt2,electra,887,People who break the rules will be banned,Users who break these rules will be banned,People who violate this law will be banned,-3.696599960327149,-26.611847400665283,-25.597086906433105,-29.77787208557129,-33.474472045898445,-5.769722938537598,-29.59344482421875,-32.38157033920288,76.0,86.0,86.0,9,8,True
gpt2,electra,989,See the sidebar for more information on titles,Read the announcement for more information and keepers,Contact the author for more information about my,-12.692012786865234,-32.28313398361206,-31.481434106826786,-34.684253692626946,-47.37626647949219,-15.645002841949465,-34.641441345214844,-47.92813777923584,36.0,39.0,39.0,7,6,True
gpt2,electra,1684,He is seeming increasingly frustrated in Tampa too,He was am increasingly credible against afield too,I was later unexpectedly upset in arriving rather,-23.24862289428711,-49.34307336807251,-48.77978324890137,-52.74505233764648,-75.9936752319336,-20.36095333099365,-52.46501159667969,-69.70403289794922,14.0,17.0,17.0,1,1,True
gpt2,electra,2394,He knows when to lay off the mischief,He knows when to lay off the suppress,She determined not to give her religious gifts,-9.66128921508789,-35.51260185241699,-35.398036003112786,-39.57248306274414,-49.23377227783203,-15.818339347839355,-38.188926696777344,-51.33094120025635,48.0,37.0,48.0,5,4,True
gpt2,electra,2482,You can still flash point and click abilities,Players can needlessly spam point and click adventuring,You can supply this page or click in,-34.475147247314446,-45.94071912765503,-45.34851455688477,-46.81108474731445,-81.2862319946289,-42.158347129821784,-40.327972412109375,-88.09906625747679,5.0,1.0,5.0,2,2,True
gpt2,electra,2993,That was my biggest grip about his route,That was my biggest quality about heist mode,That was my last words about Pearl harboring,-11.517814636230467,-42.250726222991936,-42.04766035079956,-42.75387573242188,-54.271690368652344,-16.18910837173462,-42.73219299316406,-58.43983030319214,40.0,35.0,40.0,3,3,True
gpt2,trigram,267,There are no moving parts in a tablet,There are no moving parts on this headphone,There was no mechanical parts and a stumping,-14.3974609375,-30.58494663238525,-29.182096004486084,-85.022216796875,-99.419677734375,-24.188149452209476,-84.841796875,-54.77309608459473,39.0,69.0,69.0,7,8,True
gpt2,trigram,355,Honestly looks like something that should be changed,Seriously looks like something that could be inked,Rescuers were not those numbers can be dicks,-15.64892578125,-37.442113399505615,-37.36037182807922,-91.077880859375,-106.726806640625,-34.85158491134644,-90.8291015625,-72.29370212554932,32.0,32.0,32.0,3,5,True
gpt2,trigram,624,So I can understand asking in her case,Separately this can be mit in two manners,All I could scarcely heaped with more limited,-29.897705078125,-39.82564640045165,-39.78521490097046,-96.291015625,-126.188720703125,-40.59732484817505,-95.740234375,-80.4229712486267,7.0,22.0,22.0,2,3,True
gpt2,trigram,768,No point getting an innocent person in trouble,No use getting an innocent person into trouble,No clue if this horrible feeling in Europe,-6.626708984375,-35.15404748916626,-34.858813285827644,-89.245361328125,-95.8720703125,-24.035808563232425,-88.18212890625,-59.18985939025879,66.0,70.0,70.0,5,6,True
gpt2,trigram,1624,The account is more than one day old,This email is less than one minute old,This review was more than one million that,-15.99658203125,-29.66238164901733,-28.462710857391357,-86.2060546875,-102.20263671875,-24.366508960723877,-85.848388671875,-54.02889060974121,31.0,67.0,67.0,8,7,True
gpt2,trigram,1642,Who happens to also be infinity years old,Today appears to well be Stonewall year one,Canada appointed to or be junior years ago,-22.59375,-46.31821823120117,-46.31678819656372,-104.35546875,-126.94921875,-35.01341390609741,-104.085693359375,-81.33163213729857,17.0,31.0,31.0,1,1,True
gpt2,trigram,1997,Bold of you to assume it improved society,Asking of someone to rate strangers according toed,Rescuers scrambled on to assume both tamed society,-31.373046875,-52.39872455596924,-52.27293062210083,-110.224609375,-141.59765625,-57.57469177246094,-108.190185546875,-109.97341632843019,4.0,1.0,4.0,0,0,True
gpt2,trigram,2049,Those additional details paint a very different picture,Those readership stats paint a very different picture,Every endgame peeling paint a very nice people,-10.509033203125,-34.04863548278809,-34.03275346755981,-98.612548828125,-109.12158203125,-41.25924062728882,-98.10986328125,-75.3078761100769,50.0,18.0,50.0,6,2,True
gpt2,trigram,2401,It looks like a bottle opener to me,It looks like a bottle cap to me,It is like a decent enough to justify,-2.74072265625,-25.035085201263428,-25.02822685241699,-81.459228515625,-84.199951171875,-25.038257598876953,-81.045166015625,-50.07334280014038,83.0,66.0,83.0,9,9,True
gpt2,trigram,3233,But striking first is not the right solution,Unfortunately forking forked is not the right solution,State prosecutors first question that the right calls,-17.790771484375,-36.19775819778442,-34.61054944992065,-94.668212890625,-112.458984375,-32.31151962280273,-92.8203125,-68.50927782058716,26.0,39.0,39.0,4,4,True
gpt2,bigram,395,What can men do against such reckless hate,Little can one do against such imp ist,Officials with large as yet an preaches hate,-22.55224609375,-43.21277666091919,-42.49619102478027,-124.3798828125,-146.93212890625,-46.96402406692505,-123.6923828125,-90.17680072784424,15.0,13.0,15.0,2,0,True
gpt2,bigram,437,That would be a great thing to have,That would be a nice thing to have,We can be a year and that he,-1.1875,-20.68858814239502,-20.32601547241211,-97.079833984375,-98.267333984375,-31.015015602111816,-96.509765625,-51.70360374450684,86.0,74.0,86.0,9,9,True
gpt2,bigram,455,But it has definitely gotten out of hand,But it has quickly gotten out of hand,If it has experienced anything up my family,-6.758544921875,-26.27402400970459,-25.40072250366211,-104.3271484375,-111.085693359375,-32.80974721908569,-104.13720703125,-59.08377122879028,65.0,63.0,65.0,8,7,True
gpt2,bigram,638,The entire family should be thrown in jail,The entire administration should be thrown into jail,The entire family and now part in terms,-3.569580078125,-29.90345335006714,-29.73558139801025,-102.316650390625,-105.88623046875,-30.228647232055664,-102.298583984375,-60.132100582122796,76.0,80.0,80.0,7,8,True
gpt2,bigram,1102,Gets us to the playoffs every following year,Gets us in the playoffs next off year,Rescuers us to the quarterfinals Friday following morning,-10.017822265625,-44.79706382751465,-44.01858949661255,-116.468994140625,-126.48681640625,-38.472258567810066,-116.361083984375,-83.2693223953247,48.0,39.0,48.0,1,2,True
gpt2,bigram,1192,Glad to see you ended ones camping trip,Great to see Scott reprising avenge old stomp,Republicans to thank you become distorted neither hypothermia,-27.301025390625,-52.77587509155274,-52.54395866394043,-121.572998046875,-148.8740234375,-46.61730766296387,-121.527099609375,-99.3931827545166,6.0,14.0,14.0,0,1,True
gpt2,bigram,1466,Try to keep calm until the next scan,Try to keep concentration until your next activation,Can not a bully him the only deepened,-15.2197265625,-38.6479606628418,-38.25021409988403,-112.418212890625,-127.637939453125,-36.70196437835693,-111.9072265625,-75.34992504119873,29.0,46.0,46.0,3,3,True
gpt2,bigram,1759,Show me one person who supports the draft,Name me one person who trusts the I,Life was one person can either the Azores,-10.51708984375,-35.02394437789917,-34.88004446029663,-110.1357421875,-120.65283203125,-36.68480014801026,-109.845947265625,-71.70874452590942,46.0,47.0,47.0,5,5,True
gpt2,bigram,2734,I always cover for him and make excuses,We either wish for it or ourselves do,We live paycheck for him and made eye,-15.337890625,-36.459761619567864,-36.146849155426025,-106.9453125,-122.283203125,-40.489880561828606,-106.88671875,-76.94963598251344,27.0,32.0,32.0,4,6,True
gpt2,bigram,2971,Call me silly but I love this film,Call me aching but I love this scent,Members of similar but I confess his bedside,-12.482421875,-33.12994289398193,-33.06792163848877,-111.156005859375,-123.638427734375,-42.844174385070794,-110.251708984375,-75.97411727905273,39.0,21.0,39.0,6,4,True
gpt2,rnn,36,You need contacts to know locations and enter,Cost must beacons and neutralize those you use,They laughed mules to one gearbox and fauna,-348.1185071468353,-51.49386024475098,-51.3359751701355,-58.369791984558105,-406.48829913139343,-44.87966537475586,-57.63550615310669,-96.37352561950684,1.0,30.0,30.0,0,2,True
