sentence_pair,sentence1,sentence2,trial_type,subject,subject_selected_sentence,subjects_majority_vote,cluster,subjects_majority_vote_2clusters,subject_chose_majority_2clusters,agreement_2clusters,include_as_gpt_item,gpt_choice,gpt_engaged_subjects_agreement,probability_sentence1,probability_sentence2
Read the announcement for more information and keepers_See the sidebar for more information on titles,Read the announcement for more information and keepers,See the sidebar for more information on titles,natural_vs_synthetic,9,2.0,2.0,engaged_struggling,2.0,1,0.8333333333333334,True,1.0,0.0,-35.50753939151764,-31.020697593688965
Read the announcement for more information and keepers_See the sidebar for more information on titles,Read the announcement for more information and keepers,See the sidebar for more information on titles,natural_vs_synthetic,9,2.0,2.0,engaged_struggling,2.0,1,0.8333333333333334,True,1.0,0.0,-35.50753939151764,-31.020697593688965
Read the announcement for more information and keepers_See the sidebar for more information on titles,Read the announcement for more information and keepers,See the sidebar for more information on titles,natural_vs_synthetic,9,2.0,2.0,engaged_struggling,2.0,1,0.8333333333333334,True,1.0,0.0,-35.50753939151764,-31.020697593688965
Read the announcement for more information and keepers_See the sidebar for more information on titles,Read the announcement for more information and keepers,See the sidebar for more information on titles,natural_vs_synthetic,10,2.0,2.0,engaged_struggling,2.0,1,0.8333333333333334,True,1.0,0.0,-35.50753939151764,-31.020697593688965
Read the announcement for more information and keepers_See the sidebar for more information on titles,Read the announcement for more information and keepers,See the sidebar for more information on titles,natural_vs_synthetic,10,2.0,2.0,engaged_struggling,2.0,1,0.8333333333333334,True,1.0,0.0,-35.50753939151764,-31.020697593688965
Read the announcement for more information and keepers_See the sidebar for more information on titles,Read the announcement for more information and keepers,See the sidebar for more information on titles,natural_vs_synthetic,10,2.0,2.0,engaged_struggling,2.0,1,0.8333333333333334,True,1.0,0.0,-35.50753939151764,-31.020697593688965
Read the announcement for more information and keepers_See the sidebar for more information on titles,Read the announcement for more information and keepers,See the sidebar for more information on titles,natural_vs_synthetic,10,2.0,2.0,engaged_struggling,2.0,1,0.8333333333333334,True,1.0,0.0,-35.50753939151764,-31.020697593688965
Read the announcement for more information and keepers_See the sidebar for more information on titles,Read the announcement for more information and keepers,See the sidebar for more information on titles,natural_vs_synthetic,10,2.0,2.0,engaged_struggling,2.0,1,0.8333333333333334,True,1.0,0.0,-35.50753939151764,-31.020697593688965
Read the announcement for more information and keepers_See the sidebar for more information on titles,Read the announcement for more information and keepers,See the sidebar for more information on titles,natural_vs_synthetic,10,2.0,2.0,engaged_struggling,2.0,1,0.8333333333333334,True,1.0,0.0,-35.50753939151764,-31.020697593688965
Read the announcement for more information and keepers_See the sidebar for more information on titles,Read the announcement for more information and keepers,See the sidebar for more information on titles,natural_vs_synthetic,11,2.0,2.0,engaged_accurate,2.0,1,0.8333333333333334,True,1.0,0.0,-35.50753939151764,-31.020697593688965
Read the announcement for more information and keepers_See the sidebar for more information on titles,Read the announcement for more information and keepers,See the sidebar for more information on titles,natural_vs_synthetic,11,2.0,2.0,engaged_accurate,2.0,1,0.8333333333333334,True,1.0,0.0,-35.50753939151764,-31.020697593688965
Read the announcement for more information and keepers_See the sidebar for more information on titles,Read the announcement for more information and keepers,See the sidebar for more information on titles,natural_vs_synthetic,11,2.0,2.0,engaged_accurate,2.0,1,0.8333333333333334,True,1.0,0.0,-35.50753939151764,-31.020697593688965
Read the announcement for more information and keepers_See the sidebar for more information on titles,Read the announcement for more information and keepers,See the sidebar for more information on titles,natural_vs_synthetic,11,2.0,2.0,engaged_accurate,2.0,1,0.8333333333333334,True,1.0,0.0,-35.50753939151764,-31.020697593688965
Read the announcement for more information and keepers_See the sidebar for more information on titles,Read the announcement for more information and keepers,See the sidebar for more information on titles,natural_vs_synthetic,11,2.0,2.0,engaged_accurate,2.0,1,0.8333333333333334,True,1.0,0.0,-35.50753939151764,-31.020697593688965
Read the announcement for more information and keepers_See the sidebar for more information on titles,Read the announcement for more information and keepers,See the sidebar for more information on titles,natural_vs_synthetic,11,2.0,2.0,engaged_accurate,2.0,1,0.8333333333333334,True,1.0,0.0,-35.50753939151764,-31.020697593688965
Read the announcement for more information and keepers_See the sidebar for more information on titles,Read the announcement for more information and keepers,See the sidebar for more information on titles,natural_vs_synthetic,13,2.0,2.0,engaged_accurate,2.0,1,0.8333333333333334,True,1.0,0.0,-35.50753939151764,-31.020697593688965
Read the announcement for more information and keepers_See the sidebar for more information on titles,Read the announcement for more information and keepers,See the sidebar for more information on titles,natural_vs_synthetic,13,2.0,2.0,engaged_accurate,2.0,1,0.8333333333333334,True,1.0,0.0,-35.50753939151764,-31.020697593688965
Read the announcement for more information and keepers_See the sidebar for more information on titles,Read the announcement for more information and keepers,See the sidebar for more information on titles,natural_vs_synthetic,13,2.0,2.0,engaged_accurate,2.0,1,0.8333333333333334,True,1.0,0.0,-35.50753939151764,-31.020697593688965
Read the announcement for more information and keepers_See the sidebar for more information on titles,Read the announcement for more information and keepers,See the sidebar for more information on titles,natural_vs_synthetic,13,2.0,2.0,engaged_accurate,2.0,1,0.8333333333333334,True,1.0,0.0,-35.50753939151764,-31.020697593688965
Read the announcement for more information and keepers_See the sidebar for more information on titles,Read the announcement for more information and keepers,See the sidebar for more information on titles,natural_vs_synthetic,13,2.0,2.0,engaged_accurate,2.0,1,0.8333333333333334,True,1.0,0.0,-35.50753939151764,-31.020697593688965
Read the announcement for more information and keepers_See the sidebar for more information on titles,Read the announcement for more information and keepers,See the sidebar for more information on titles,natural_vs_synthetic,13,2.0,2.0,engaged_accurate,2.0,1,0.8333333333333334,True,1.0,0.0,-35.50753939151764,-31.020697593688965
The account is more than one day old_This email is less than one minute old,The account is more than one day old,This email is less than one minute old,natural_vs_synthetic,7,1.0,1.0,engaged_struggling,1.0,1,0.6666666666666666,True,2.0,0.0,-31.557960212230682,-34.90006095170975
The account is more than one day old_This email is less than one minute old,The account is more than one day old,This email is less than one minute old,natural_vs_synthetic,7,1.0,1.0,engaged_struggling,1.0,1,0.6666666666666666,True,2.0,0.0,-31.557960212230682,-34.90006095170975
The account is more than one day old_This email is less than one minute old,The account is more than one day old,This email is less than one minute old,natural_vs_synthetic,7,1.0,1.0,engaged_struggling,1.0,1,0.6666666666666666,True,2.0,0.0,-31.557960212230682,-34.90006095170975
The account is more than one day old_This email is less than one minute old,The account is more than one day old,This email is less than one minute old,natural_vs_synthetic,7,1.0,1.0,engaged_struggling,1.0,1,0.6666666666666666,True,2.0,0.0,-31.557960212230682,-34.90006095170975
The account is more than one day old_This email is less than one minute old,The account is more than one day old,This email is less than one minute old,natural_vs_synthetic,7,1.0,1.0,engaged_struggling,1.0,1,0.6666666666666666,True,2.0,0.0,-31.557960212230682,-34.90006095170975
The account is more than one day old_This email is less than one minute old,The account is more than one day old,This email is less than one minute old,natural_vs_synthetic,7,1.0,1.0,engaged_struggling,1.0,1,0.6666666666666666,True,2.0,0.0,-31.557960212230682,-34.90006095170975
The account is more than one day old_This email is less than one minute old,The account is more than one day old,This email is less than one minute old,natural_vs_synthetic,8,1.0,1.0,engaged_accurate,1.0,1,0.6666666666666666,True,2.0,0.0,-31.557960212230682,-34.90006095170975
The account is more than one day old_This email is less than one minute old,The account is more than one day old,This email is less than one minute old,natural_vs_synthetic,8,1.0,1.0,engaged_accurate,1.0,1,0.6666666666666666,True,2.0,0.0,-31.557960212230682,-34.90006095170975
The account is more than one day old_This email is less than one minute old,The account is more than one day old,This email is less than one minute old,natural_vs_synthetic,8,1.0,1.0,engaged_accurate,1.0,1,0.6666666666666666,True,2.0,0.0,-31.557960212230682,-34.90006095170975
The account is more than one day old_This email is less than one minute old,The account is more than one day old,This email is less than one minute old,natural_vs_synthetic,8,1.0,1.0,engaged_accurate,1.0,1,0.6666666666666666,True,2.0,0.0,-31.557960212230682,-34.90006095170975
The account is more than one day old_This email is less than one minute old,The account is more than one day old,This email is less than one minute old,natural_vs_synthetic,8,1.0,1.0,engaged_accurate,1.0,1,0.6666666666666666,True,2.0,0.0,-31.557960212230682,-34.90006095170975
The account is more than one day old_This email is less than one minute old,The account is more than one day old,This email is less than one minute old,natural_vs_synthetic,8,1.0,1.0,engaged_accurate,1.0,1,0.6666666666666666,True,2.0,0.0,-31.557960212230682,-34.90006095170975
The account is more than one day old_This email is less than one minute old,The account is more than one day old,This email is less than one minute old,natural_vs_synthetic,9,1.0,1.0,engaged_struggling,1.0,1,0.6666666666666666,True,2.0,0.0,-31.557960212230682,-34.90006095170975
The account is more than one day old_This email is less than one minute old,The account is more than one day old,This email is less than one minute old,natural_vs_synthetic,9,1.0,1.0,engaged_struggling,1.0,1,0.6666666666666666,True,2.0,0.0,-31.557960212230682,-34.90006095170975
The account is more than one day old_This email is less than one minute old,The account is more than one day old,This email is less than one minute old,natural_vs_synthetic,9,1.0,1.0,engaged_struggling,1.0,1,0.6666666666666666,True,2.0,0.0,-31.557960212230682,-34.90006095170975
The account is more than one day old_This email is less than one minute old,The account is more than one day old,This email is less than one minute old,natural_vs_synthetic,9,1.0,1.0,engaged_struggling,1.0,1,0.6666666666666666,True,2.0,0.0,-31.557960212230682,-34.90006095170975
The account is more than one day old_This email is less than one minute old,The account is more than one day old,This email is less than one minute old,natural_vs_synthetic,9,1.0,1.0,engaged_struggling,1.0,1,0.6666666666666666,True,2.0,0.0,-31.557960212230682,-34.90006095170975
The account is more than one day old_This email is less than one minute old,The account is more than one day old,This email is less than one minute old,natural_vs_synthetic,9,1.0,1.0,engaged_struggling,1.0,1,0.6666666666666666,True,2.0,0.0,-31.557960212230682,-34.90006095170975
The account is more than one day old_This email is less than one minute old,The account is more than one day old,This email is less than one minute old,natural_vs_synthetic,10,2.0,1.0,engaged_struggling,1.0,0,0.6666666666666666,True,2.0,0.0,-31.557960212230682,-34.90006095170975
The account is more than one day old_This email is less than one minute old,The account is more than one day old,This email is less than one minute old,natural_vs_synthetic,10,2.0,1.0,engaged_struggling,1.0,0,0.6666666666666666,True,2.0,0.0,-31.557960212230682,-34.90006095170975
The account is more than one day old_This email is less than one minute old,The account is more than one day old,This email is less than one minute old,natural_vs_synthetic,10,2.0,1.0,engaged_struggling,1.0,0,0.6666666666666666,True,2.0,0.0,-31.557960212230682,-34.90006095170975
The account is more than one day old_This email is less than one minute old,The account is more than one day old,This email is less than one minute old,natural_vs_synthetic,10,2.0,1.0,engaged_struggling,1.0,0,0.6666666666666666,True,2.0,0.0,-31.557960212230682,-34.90006095170975
The account is more than one day old_This email is less than one minute old,The account is more than one day old,This email is less than one minute old,natural_vs_synthetic,10,2.0,1.0,engaged_struggling,1.0,0,0.6666666666666666,True,2.0,0.0,-31.557960212230682,-34.90006095170975
The account is more than one day old_This email is less than one minute old,The account is more than one day old,This email is less than one minute old,natural_vs_synthetic,10,2.0,1.0,engaged_struggling,1.0,0,0.6666666666666666,True,2.0,0.0,-31.557960212230682,-34.90006095170975
The account is more than one day old_This email is less than one minute old,The account is more than one day old,This email is less than one minute old,natural_vs_synthetic,11,1.0,1.0,engaged_accurate,1.0,1,0.6666666666666666,True,2.0,0.0,-31.557960212230682,-34.90006095170975
The account is more than one day old_This email is less than one minute old,The account is more than one day old,This email is less than one minute old,natural_vs_synthetic,11,1.0,1.0,engaged_accurate,1.0,1,0.6666666666666666,True,2.0,0.0,-31.557960212230682,-34.90006095170975
The account is more than one day old_This email is less than one minute old,The account is more than one day old,This email is less than one minute old,natural_vs_synthetic,11,1.0,1.0,engaged_accurate,1.0,1,0.6666666666666666,True,2.0,0.0,-31.557960212230682,-34.90006095170975
The account is more than one day old_This email is less than one minute old,The account is more than one day old,This email is less than one minute old,natural_vs_synthetic,11,1.0,1.0,engaged_accurate,1.0,1,0.6666666666666666,True,2.0,0.0,-31.557960212230682,-34.90006095170975
The account is more than one day old_This email is less than one minute old,The account is more than one day old,This email is less than one minute old,natural_vs_synthetic,11,1.0,1.0,engaged_accurate,1.0,1,0.6666666666666666,True,2.0,0.0,-31.557960212230682,-34.90006095170975
The account is more than one day old_This email is less than one minute old,The account is more than one day old,This email is less than one minute old,natural_vs_synthetic,11,1.0,1.0,engaged_accurate,1.0,1,0.6666666666666666,True,2.0,0.0,-31.557960212230682,-34.90006095170975
The account is more than one day old_This email is less than one minute old,The account is more than one day old,This email is less than one minute old,natural_vs_synthetic,13,2.0,1.0,engaged_accurate,1.0,0,0.6666666666666666,True,2.0,0.0,-31.557960212230682,-34.90006095170975
The account is more than one day old_This email is less than one minute old,The account is more than one day old,This email is less than one minute old,natural_vs_synthetic,13,2.0,1.0,engaged_accurate,1.0,0,0.6666666666666666,True,2.0,0.0,-31.557960212230682,-34.90006095170975
The account is more than one day old_This email is less than one minute old,The account is more than one day old,This email is less than one minute old,natural_vs_synthetic,13,2.0,1.0,engaged_accurate,1.0,0,0.6666666666666666,True,2.0,0.0,-31.557960212230682,-34.90006095170975
The account is more than one day old_This email is less than one minute old,The account is more than one day old,This email is less than one minute old,natural_vs_synthetic,13,2.0,1.0,engaged_accurate,1.0,0,0.6666666666666666,True,2.0,0.0,-31.557960212230682,-34.90006095170975
The account is more than one day old_This email is less than one minute old,The account is more than one day old,This email is less than one minute old,natural_vs_synthetic,13,2.0,1.0,engaged_accurate,1.0,0,0.6666666666666666,True,2.0,0.0,-31.557960212230682,-34.90006095170975
The account is more than one day old_This email is less than one minute old,The account is more than one day old,This email is less than one minute old,natural_vs_synthetic,13,2.0,1.0,engaged_accurate,1.0,0,0.6666666666666666,True,2.0,0.0,-31.557960212230682,-34.90006095170975
The teenage mutant ninja turtles need to chill_Water cools as it loses energy from evaporation,The teenage mutant ninja turtles need to chill,Water cools as it loses energy from evaporation,natural_controversial,7,2.0,2.0,engaged_struggling,2.0,1,0.6666666666666667,True,2.0,1.0,-59.4197952747345,-43.85443651326932
The teenage mutant ninja turtles need to chill_Water cools as it loses energy from evaporation,The teenage mutant ninja turtles need to chill,Water cools as it loses energy from evaporation,natural_controversial,7,2.0,2.0,engaged_struggling,2.0,1,0.6666666666666667,True,2.0,1.0,-59.4197952747345,-43.85443651326932
The teenage mutant ninja turtles need to chill_Water cools as it loses energy from evaporation,The teenage mutant ninja turtles need to chill,Water cools as it loses energy from evaporation,natural_controversial,7,2.0,2.0,engaged_struggling,2.0,1,0.6666666666666667,True,2.0,1.0,-59.4197952747345,-43.85443651326932
The teenage mutant ninja turtles need to chill_Water cools as it loses energy from evaporation,The teenage mutant ninja turtles need to chill,Water cools as it loses energy from evaporation,natural_controversial,7,2.0,2.0,engaged_struggling,2.0,1,0.6666666666666667,True,2.0,1.0,-59.4197952747345,-43.85443651326932
The teenage mutant ninja turtles need to chill_Water cools as it loses energy from evaporation,The teenage mutant ninja turtles need to chill,Water cools as it loses energy from evaporation,natural_controversial,7,2.0,2.0,engaged_struggling,2.0,1,0.6666666666666667,True,2.0,1.0,-59.4197952747345,-43.85443651326932
The teenage mutant ninja turtles need to chill_Water cools as it loses energy from evaporation,The teenage mutant ninja turtles need to chill,Water cools as it loses energy from evaporation,natural_controversial,7,2.0,2.0,engaged_struggling,2.0,1,0.6666666666666667,True,2.0,1.0,-59.4197952747345,-43.85443651326932
The teenage mutant ninja turtles need to chill_Water cools as it loses energy from evaporation,The teenage mutant ninja turtles need to chill,Water cools as it loses energy from evaporation,natural_controversial,8,1.0,2.0,engaged_accurate,2.0,0,0.6666666666666667,True,2.0,1.0,-59.4197952747345,-43.85443651326932
The teenage mutant ninja turtles need to chill_Water cools as it loses energy from evaporation,The teenage mutant ninja turtles need to chill,Water cools as it loses energy from evaporation,natural_controversial,8,1.0,2.0,engaged_accurate,2.0,0,0.6666666666666667,True,2.0,1.0,-59.4197952747345,-43.85443651326932
The teenage mutant ninja turtles need to chill_Water cools as it loses energy from evaporation,The teenage mutant ninja turtles need to chill,Water cools as it loses energy from evaporation,natural_controversial,8,1.0,2.0,engaged_accurate,2.0,0,0.6666666666666667,True,2.0,1.0,-59.4197952747345,-43.85443651326932
The teenage mutant ninja turtles need to chill_Water cools as it loses energy from evaporation,The teenage mutant ninja turtles need to chill,Water cools as it loses energy from evaporation,natural_controversial,8,1.0,2.0,engaged_accurate,2.0,0,0.6666666666666667,True,2.0,1.0,-59.4197952747345,-43.85443651326932
The teenage mutant ninja turtles need to chill_Water cools as it loses energy from evaporation,The teenage mutant ninja turtles need to chill,Water cools as it loses energy from evaporation,natural_controversial,8,1.0,2.0,engaged_accurate,2.0,0,0.6666666666666667,True,2.0,1.0,-59.4197952747345,-43.85443651326932
The teenage mutant ninja turtles need to chill_Water cools as it loses energy from evaporation,The teenage mutant ninja turtles need to chill,Water cools as it loses energy from evaporation,natural_controversial,8,1.0,2.0,engaged_accurate,2.0,0,0.6666666666666667,True,2.0,1.0,-59.4197952747345,-43.85443651326932
The teenage mutant ninja turtles need to chill_Water cools as it loses energy from evaporation,The teenage mutant ninja turtles need to chill,Water cools as it loses energy from evaporation,natural_controversial,9,2.0,2.0,engaged_struggling,2.0,1,0.6666666666666667,True,2.0,1.0,-59.4197952747345,-43.85443651326932
The teenage mutant ninja turtles need to chill_Water cools as it loses energy from evaporation,The teenage mutant ninja turtles need to chill,Water cools as it loses energy from evaporation,natural_controversial,9,2.0,2.0,engaged_struggling,2.0,1,0.6666666666666667,True,2.0,1.0,-59.4197952747345,-43.85443651326932
The teenage mutant ninja turtles need to chill_Water cools as it loses energy from evaporation,The teenage mutant ninja turtles need to chill,Water cools as it loses energy from evaporation,natural_controversial,9,2.0,2.0,engaged_struggling,2.0,1,0.6666666666666667,True,2.0,1.0,-59.4197952747345,-43.85443651326932
The teenage mutant ninja turtles need to chill_Water cools as it loses energy from evaporation,The teenage mutant ninja turtles need to chill,Water cools as it loses energy from evaporation,natural_controversial,9,2.0,2.0,engaged_struggling,2.0,1,0.6666666666666667,True,2.0,1.0,-59.4197952747345,-43.85443651326932
The teenage mutant ninja turtles need to chill_Water cools as it loses energy from evaporation,The teenage mutant ninja turtles need to chill,Water cools as it loses energy from evaporation,natural_controversial,9,2.0,2.0,engaged_struggling,2.0,1,0.6666666666666667,True,2.0,1.0,-59.4197952747345,-43.85443651326932
The teenage mutant ninja turtles need to chill_Water cools as it loses energy from evaporation,The teenage mutant ninja turtles need to chill,Water cools as it loses energy from evaporation,natural_controversial,9,2.0,2.0,engaged_struggling,2.0,1,0.6666666666666667,True,2.0,1.0,-59.4197952747345,-43.85443651326932
The teenage mutant ninja turtles need to chill_Water cools as it loses energy from evaporation,The teenage mutant ninja turtles need to chill,Water cools as it loses energy from evaporation,natural_controversial,10,2.0,2.0,engaged_struggling,2.0,1,0.6666666666666667,True,2.0,1.0,-59.4197952747345,-43.85443651326932
The teenage mutant ninja turtles need to chill_Water cools as it loses energy from evaporation,The teenage mutant ninja turtles need to chill,Water cools as it loses energy from evaporation,natural_controversial,10,2.0,2.0,engaged_struggling,2.0,1,0.6666666666666667,True,2.0,1.0,-59.4197952747345,-43.85443651326932
The teenage mutant ninja turtles need to chill_Water cools as it loses energy from evaporation,The teenage mutant ninja turtles need to chill,Water cools as it loses energy from evaporation,natural_controversial,10,2.0,2.0,engaged_struggling,2.0,1,0.6666666666666667,True,2.0,1.0,-59.4197952747345,-43.85443651326932
The teenage mutant ninja turtles need to chill_Water cools as it loses energy from evaporation,The teenage mutant ninja turtles need to chill,Water cools as it loses energy from evaporation,natural_controversial,10,2.0,2.0,engaged_struggling,2.0,1,0.6666666666666667,True,2.0,1.0,-59.4197952747345,-43.85443651326932
The teenage mutant ninja turtles need to chill_Water cools as it loses energy from evaporation,The teenage mutant ninja turtles need to chill,Water cools as it loses energy from evaporation,natural_controversial,10,2.0,2.0,engaged_struggling,2.0,1,0.6666666666666667,True,2.0,1.0,-59.4197952747345,-43.85443651326932
The teenage mutant ninja turtles need to chill_Water cools as it loses energy from evaporation,The teenage mutant ninja turtles need to chill,Water cools as it loses energy from evaporation,natural_controversial,10,2.0,2.0,engaged_struggling,2.0,1,0.6666666666666667,True,2.0,1.0,-59.4197952747345,-43.85443651326932
The teenage mutant ninja turtles need to chill_Water cools as it loses energy from evaporation,The teenage mutant ninja turtles need to chill,Water cools as it loses energy from evaporation,natural_controversial,11,1.0,2.0,engaged_accurate,2.0,0,0.6666666666666667,True,2.0,1.0,-59.4197952747345,-43.85443651326932
The teenage mutant ninja turtles need to chill_Water cools as it loses energy from evaporation,The teenage mutant ninja turtles need to chill,Water cools as it loses energy from evaporation,natural_controversial,11,1.0,2.0,engaged_accurate,2.0,0,0.6666666666666667,True,2.0,1.0,-59.4197952747345,-43.85443651326932
The teenage mutant ninja turtles need to chill_Water cools as it loses energy from evaporation,The teenage mutant ninja turtles need to chill,Water cools as it loses energy from evaporation,natural_controversial,11,1.0,2.0,engaged_accurate,2.0,0,0.6666666666666667,True,2.0,1.0,-59.4197952747345,-43.85443651326932
The teenage mutant ninja turtles need to chill_Water cools as it loses energy from evaporation,The teenage mutant ninja turtles need to chill,Water cools as it loses energy from evaporation,natural_controversial,11,1.0,2.0,engaged_accurate,2.0,0,0.6666666666666667,True,2.0,1.0,-59.4197952747345,-43.85443651326932
The teenage mutant ninja turtles need to chill_Water cools as it loses energy from evaporation,The teenage mutant ninja turtles need to chill,Water cools as it loses energy from evaporation,natural_controversial,11,1.0,2.0,engaged_accurate,2.0,0,0.6666666666666667,True,2.0,1.0,-59.4197952747345,-43.85443651326932
The teenage mutant ninja turtles need to chill_Water cools as it loses energy from evaporation,The teenage mutant ninja turtles need to chill,Water cools as it loses energy from evaporation,natural_controversial,11,1.0,2.0,engaged_accurate,2.0,0,0.6666666666666667,True,2.0,1.0,-59.4197952747345,-43.85443651326932
The teenage mutant ninja turtles need to chill_Water cools as it loses energy from evaporation,The teenage mutant ninja turtles need to chill,Water cools as it loses energy from evaporation,natural_controversial,13,2.0,2.0,engaged_accurate,2.0,1,0.6666666666666667,True,2.0,1.0,-59.4197952747345,-43.85443651326932
The teenage mutant ninja turtles need to chill_Water cools as it loses energy from evaporation,The teenage mutant ninja turtles need to chill,Water cools as it loses energy from evaporation,natural_controversial,13,2.0,2.0,engaged_accurate,2.0,1,0.6666666666666667,True,2.0,1.0,-59.4197952747345,-43.85443651326932
The teenage mutant ninja turtles need to chill_Water cools as it loses energy from evaporation,The teenage mutant ninja turtles need to chill,Water cools as it loses energy from evaporation,natural_controversial,13,2.0,2.0,engaged_accurate,2.0,1,0.6666666666666667,True,2.0,1.0,-59.4197952747345,-43.85443651326932
The teenage mutant ninja turtles need to chill_Water cools as it loses energy from evaporation,The teenage mutant ninja turtles need to chill,Water cools as it loses energy from evaporation,natural_controversial,13,2.0,2.0,engaged_accurate,2.0,1,0.6666666666666667,True,2.0,1.0,-59.4197952747345,-43.85443651326932
The teenage mutant ninja turtles need to chill_Water cools as it loses energy from evaporation,The teenage mutant ninja turtles need to chill,Water cools as it loses energy from evaporation,natural_controversial,13,2.0,2.0,engaged_accurate,2.0,1,0.6666666666666667,True,2.0,1.0,-59.4197952747345,-43.85443651326932
The teenage mutant ninja turtles need to chill_Water cools as it loses energy from evaporation,The teenage mutant ninja turtles need to chill,Water cools as it loses energy from evaporation,natural_controversial,13,2.0,2.0,engaged_accurate,2.0,1,0.6666666666666667,True,2.0,1.0,-59.4197952747345,-43.85443651326932
This email is less than one minute old_This review was more than one million that,This email is less than one minute old,This review was more than one million that,synthetic_vs_synthetic,7,1.0,1.0,engaged_struggling,1.0,1,0.8333333333333334,True,1.0,1.0,-34.90006095170975,-51.43347644805908
This email is less than one minute old_This review was more than one million that,This email is less than one minute old,This review was more than one million that,synthetic_vs_synthetic,7,1.0,1.0,engaged_struggling,1.0,1,0.8333333333333334,True,1.0,1.0,-34.90006095170975,-51.43347644805908
This email is less than one minute old_This review was more than one million that,This email is less than one minute old,This review was more than one million that,synthetic_vs_synthetic,7,1.0,1.0,engaged_struggling,1.0,1,0.8333333333333334,True,1.0,1.0,-34.90006095170975,-51.43347644805908
This email is less than one minute old_This review was more than one million that,This email is less than one minute old,This review was more than one million that,synthetic_vs_synthetic,7,1.0,1.0,engaged_struggling,1.0,1,0.8333333333333334,True,1.0,1.0,-34.90006095170975,-51.43347644805908
This email is less than one minute old_This review was more than one million that,This email is less than one minute old,This review was more than one million that,synthetic_vs_synthetic,7,1.0,1.0,engaged_struggling,1.0,1,0.8333333333333334,True,1.0,1.0,-34.90006095170975,-51.43347644805908
This email is less than one minute old_This review was more than one million that,This email is less than one minute old,This review was more than one million that,synthetic_vs_synthetic,7,1.0,1.0,engaged_struggling,1.0,1,0.8333333333333334,True,1.0,1.0,-34.90006095170975,-51.43347644805908
This email is less than one minute old_This review was more than one million that,This email is less than one minute old,This review was more than one million that,synthetic_vs_synthetic,8,1.0,1.0,engaged_accurate,1.0,1,0.8333333333333334,True,1.0,1.0,-34.90006095170975,-51.43347644805908
This email is less than one minute old_This review was more than one million that,This email is less than one minute old,This review was more than one million that,synthetic_vs_synthetic,8,1.0,1.0,engaged_accurate,1.0,1,0.8333333333333334,True,1.0,1.0,-34.90006095170975,-51.43347644805908
This email is less than one minute old_This review was more than one million that,This email is less than one minute old,This review was more than one million that,synthetic_vs_synthetic,8,1.0,1.0,engaged_accurate,1.0,1,0.8333333333333334,True,1.0,1.0,-34.90006095170975,-51.43347644805908
This email is less than one minute old_This review was more than one million that,This email is less than one minute old,This review was more than one million that,synthetic_vs_synthetic,8,1.0,1.0,engaged_accurate,1.0,1,0.8333333333333334,True,1.0,1.0,-34.90006095170975,-51.43347644805908
This email is less than one minute old_This review was more than one million that,This email is less than one minute old,This review was more than one million that,synthetic_vs_synthetic,8,1.0,1.0,engaged_accurate,1.0,1,0.8333333333333334,True,1.0,1.0,-34.90006095170975,-51.43347644805908
This email is less than one minute old_This review was more than one million that,This email is less than one minute old,This review was more than one million that,synthetic_vs_synthetic,8,1.0,1.0,engaged_accurate,1.0,1,0.8333333333333334,True,1.0,1.0,-34.90006095170975,-51.43347644805908
This email is less than one minute old_This review was more than one million that,This email is less than one minute old,This review was more than one million that,synthetic_vs_synthetic,9,2.0,1.0,engaged_struggling,1.0,0,0.8333333333333334,True,1.0,1.0,-34.90006095170975,-51.43347644805908
This email is less than one minute old_This review was more than one million that,This email is less than one minute old,This review was more than one million that,synthetic_vs_synthetic,9,2.0,1.0,engaged_struggling,1.0,0,0.8333333333333334,True,1.0,1.0,-34.90006095170975,-51.43347644805908
This email is less than one minute old_This review was more than one million that,This email is less than one minute old,This review was more than one million that,synthetic_vs_synthetic,9,2.0,1.0,engaged_struggling,1.0,0,0.8333333333333334,True,1.0,1.0,-34.90006095170975,-51.43347644805908
This email is less than one minute old_This review was more than one million that,This email is less than one minute old,This review was more than one million that,synthetic_vs_synthetic,9,2.0,1.0,engaged_struggling,1.0,0,0.8333333333333334,True,1.0,1.0,-34.90006095170975,-51.43347644805908
This email is less than one minute old_This review was more than one million that,This email is less than one minute old,This review was more than one million that,synthetic_vs_synthetic,9,2.0,1.0,engaged_struggling,1.0,0,0.8333333333333334,True,1.0,1.0,-34.90006095170975,-51.43347644805908
This email is less than one minute old_This review was more than one million that,This email is less than one minute old,This review was more than one million that,synthetic_vs_synthetic,9,2.0,1.0,engaged_struggling,1.0,0,0.8333333333333334,True,1.0,1.0,-34.90006095170975,-51.43347644805908
This email is less than one minute old_This review was more than one million that,This email is less than one minute old,This review was more than one million that,synthetic_vs_synthetic,10,1.0,1.0,engaged_struggling,1.0,1,0.8333333333333334,True,1.0,1.0,-34.90006095170975,-51.43347644805908
This email is less than one minute old_This review was more than one million that,This email is less than one minute old,This review was more than one million that,synthetic_vs_synthetic,10,1.0,1.0,engaged_struggling,1.0,1,0.8333333333333334,True,1.0,1.0,-34.90006095170975,-51.43347644805908
This email is less than one minute old_This review was more than one million that,This email is less than one minute old,This review was more than one million that,synthetic_vs_synthetic,10,1.0,1.0,engaged_struggling,1.0,1,0.8333333333333334,True,1.0,1.0,-34.90006095170975,-51.43347644805908
